Hash,Message,Hashes of parents,Is it merge,Modified files list
fe687fd0207c4c56c4778d3e92e3505fc4b18172,"Fixed a whole bunch of broken base_url links

Refs #1519, #838",a1ba6cd6bb86d935cdad240de6be6b37aad683f2,False,datasette/facets.py;datasette/templates/_table.html;datasette/views/base.py;datasette/views/database.py;datasette/views/table.py;tests/test_html.py
640031edfd40ba66aee3c4f7008c78c6a78a3e69,Fixed bug introduced in #1519,fe687fd0207c4c56c4778d3e92e3505fc4b18172,False,datasette/views/table.py
08947fa76433d18988aa1ee1d929bd8320c75fe2,"Fix more broken base_url links

Refs #1519, #838",48951e4304cc39b49e26682836d6961e165bddb1,False,datasette/facets.py;datasette/views/table.py;tests/test_html.py
250db8192cb8aba5eb8cd301ccc2a49525bc3d24,"Hopefully last fix relating to #1519, #838",08947fa76433d18988aa1ee1d929bd8320c75fe2,False,datasette/facets.py
cc4c70b3670ce2a85bb883b8d5626574590efe14,"Bump black from 21.9b0 to 21.11b1 (#1516)

Bumps [black](https://github.com/psf/black) from 21.9b0 to 21.11b1.
- [Release notes](https://github.com/psf/black/releases)
- [Changelog](https://github.com/psf/black/blob/main/CHANGES.md)
- [Commits](https://github.com/psf/black/commits)

---
updated-dependencies:
- dependency-name: black
  dependency-type: direct:development
...

Signed-off-by: dependabot[bot] <support@github.com>

Co-authored-by: dependabot[bot] <49699333+dependabot[bot]@users.noreply.github.com>",3303514a52b7170f2f1e598cd9c5f82c22f26e6c,False,setup.py
83eb29deced2430f40c3374ff9085d65d86d8281,"Update janus requirement from <0.7,>=0.6.2 to >=0.6.2,<0.8 (#1529)

Updates the requirements on [janus](https://github.com/aio-libs/janus) to permit the latest version.
- [Release notes](https://github.com/aio-libs/janus/releases)
- [Changelog](https://github.com/aio-libs/janus/blob/master/CHANGES.rst)
- [Commits](https://github.com/aio-libs/janus/compare/v0.6.2...v0.7.0)

---
updated-dependencies:
- dependency-name: janus
  dependency-type: direct:production
...

Signed-off-by: dependabot[bot] <support@github.com>

Co-authored-by: dependabot[bot] <49699333+dependabot[bot]@users.noreply.github.com>",cc4c70b3670ce2a85bb883b8d5626574590efe14,False,setup.py
06762776f712526fdb40a18ed26f259be62bb214,"Fix for incorrect hidden for fields for _columns, refs #1527",83eb29deced2430f40c3374ff9085d65d86d8281,False,datasette/views/table.py;tests/test_html.py
69244a617b1118dcbd04a8f102173f04680cf08c,"Rename city_id to _city_id in fixtures, refs #1525",06762776f712526fdb40a18ed26f259be62bb214,False,tests/fixtures.py;tests/test_api.py;tests/test_facets.py;tests/test_html.py;tests/test_internals_database.py;tests/test_plugins.py
a37ee74891f14898d5810127c7ca3355e77ff57d,"Correct link to _ prefix on row page, closes #1525",69244a617b1118dcbd04a8f102173f04680cf08c,False,datasette/templates/row.html;datasette/views/table.py;tests/test_html.py
35b12746ba2bf9f254791bddac03d25b19be9b77,Fixed CSV test I broke in #1525,a37ee74891f14898d5810127c7ca3355e77ff57d,False,tests/test_csv.py
8b411a6b70e93e044820d613a28607ba5d6fe416,"Update pytest-xdist requirement from <2.5,>=2.2.1 to >=2.2.1,<2.6 (#1548)

Updates the requirements on [pytest-xdist](https://github.com/pytest-dev/pytest-xdist) to permit the latest version.
- [Release notes](https://github.com/pytest-dev/pytest-xdist/releases)
- [Changelog](https://github.com/pytest-dev/pytest-xdist/blob/master/CHANGELOG.rst)
- [Commits](https://github.com/pytest-dev/pytest-xdist/compare/v2.2.1...v2.5.0)

---
updated-dependencies:
- dependency-name: pytest-xdist
  dependency-type: direct:development
...

Signed-off-by: dependabot[bot] <support@github.com>

Co-authored-by: dependabot[bot] <49699333+dependabot[bot]@users.noreply.github.com>",a6ff123de5464806441f6a6f95145c9a83b7f20b,False,setup.py
f5538e7161cce92a4dfaa7c5b71fcb6755d96c05,"Bump black from 21.11b1 to 21.12b0 (#1543)

Bumps [black](https://github.com/psf/black) from 21.11b1 to 21.12b0.
- [Release notes](https://github.com/psf/black/releases)
- [Changelog](https://github.com/psf/black/blob/main/CHANGES.md)
- [Commits](https://github.com/psf/black/commits)

---
updated-dependencies:
- dependency-name: black
  dependency-type: direct:development
...

Signed-off-by: dependabot[bot] <support@github.com>

Co-authored-by: dependabot[bot] <49699333+dependabot[bot]@users.noreply.github.com>",8b411a6b70e93e044820d613a28607ba5d6fe416,False,setup.py
20a2ed6bec367d2f6759be4a879364a72780b59d,"Fixed bug with metadata config of array/date facets, closes #1552

Thanks @davidbgk for spotting the fix for the bug.",40e5b0a5b5cbbe7ec9b1a525d61f58227061597e,False,datasette/facets.py;docs/facets.rst;tests/test_facets.py
95d0dd7a1cf6be6b7da41e1404184217eb93f64a,"Fix for colliding facet types bug, closes #625

Refs #830",992496f2611a72bd51e94bfd0b17c1d84e732487,False,datasette/facets.py;datasette/views/table.py;docs/plugin_hooks.rst;tests/test_facets.py
aa7f0037a46eb76ae6fe9bf2a1f616c58738ecdf,"filters_from_request plugin hook, now used in TableView

- New `filters_from_request` plugin hook, closes #473
- Used it to extract the logic from TableView that handles `_search` and
`_through` and `_where` - refs #1518

Also needed for this plugin work: https://github.com/simonw/datasette-leaflet-freedraw/issues/7",0663d5525cc41e9260ac7d1f6386d3a6eb5ad2a9,False,datasette/filters.py;datasette/hookspecs.py;datasette/plugins.py;datasette/views/table.py;docs/plugin_hooks.rst;tests/test_filters.py;tests/test_plugins.py
35cba9e85a574cebf2986b64107fa84d02bd86ad,"Update janus requirement from <0.8,>=0.6.2 to >=0.6.2,<1.1 (#1562)

Updates the requirements on [janus](https://github.com/aio-libs/janus) to permit the latest version.
- [Release notes](https://github.com/aio-libs/janus/releases)
- [Changelog](https://github.com/aio-libs/janus/blob/master/CHANGES.rst)
- [Commits](https://github.com/aio-libs/janus/compare/v0.6.2...v1.0.0)

---
updated-dependencies:
- dependency-name: janus
  dependency-type: direct:production
...

Signed-off-by: dependabot[bot] <support@github.com>

Co-authored-by: dependabot[bot] <49699333+dependabot[bot]@users.noreply.github.com>",f000a7bd75ac512478070f2e2a09c8fb9604c82d,False,setup.py
3a0cae4d7f77b5c2a103ea74ca7fa7a0d9ff2e66,Fix bug introduced by refactor in c35b84a2aabe2f14aeacf6cda4110ae1e94d6059,359140cedaf69242d6356479fb8a9d3aa591e618,False,tests/fixtures.py
4094741c2881c2ada3f3f878b532fdaec7914953,"Fixed bug with custom templates for writable canned queries, closes #1547",5fac26aa221a111d7633f2dd92014641f7c0ade9,False,datasette/views/database.py;tests/test_canned_queries.py
8c401ee0f054de2f568c3a8302c9223555146407,"Fixed remaining code and docs for new block=True default, closes #1579",75153ea9b94d09ec3d61f7c6ebdf378e0c0c7a0b,False,datasette/app.py;datasette/utils/internal_db.py;datasette/views/database.py;docs/plugin_hooks.rst;tests/test_facets.py;tests/test_internals_database.py
3658e57ac2de0bec0ea5de36e3ddd09784ecf65e,"Fixed bug with table title element, closes #1560",5698e2af0182677c0f1f7f5b3bc61415bb6c93f8,False,datasette/templates/table.html;tests/test_table_html.py
3a0f7d64889cd79d5d00d3251e8ab77ff52de60d,Fixed hidden form fields bug #1527,515f8d38ebae203efc15ca79a8b42848276b35e5,False,datasette/views/table.py;tests/test_table_html.py
714b4df1b1b2aeab8cde3a309627c42355439dda,"Fixed reStructuredText warning, refs #1594",76d66d5b2bf10249c0beaac0999b93ac8d757f48,False,docs/cli-reference.rst
ab7d6a7179e9939c2764989e508bfa8eba31f3b1,Updated settings help URL to avoid redirect,714b4df1b1b2aeab8cde3a309627c42355439dda,False,datasette/cli.py;datasette/views/base.py;docs/cli-reference.rst;tests/test_html.py
10659c3f1f82458adfa65c61f4dcc8d9af5467ed,datasette-debug-asgi plugin to help investigate #1590,ab7d6a7179e9939c2764989e508bfa8eba31f3b1,False,demos/apache-proxy/Dockerfile
43c30ce0236ebbc7e9cec98a3822265eb2691430,"Use cog to maintain default plugin list in plugins.rst, closes #1600

Also fixed a bug I spotted where datasette.filters showed the same hook three times.",14e320329f756b7d8e298c4e2251d8a0b194c9c4,False,datasette/app.py;docs/plugins.rst
7c67483f5e61f7c46410a433a55280d62280327f,"Make test_favicon flexible to changing icon sizes, refs #1603",b01c9b68d151e1656fc180815c0d8480e35fc961,False,tests/test_html.py
d194db4204b732af57138e1fb0924ec77354dd58,"Output pip freeze to show installed packages, refs #1609",ffca55dfd7cc9b53522c2e5a2fa1ff67c9beadf2,False,.github/workflows/test.yml
3ef47a0896c7e63404a34e465b7160c80eaa571d,"Link rel=alternate header for tables and rows

Also added Access-Control-Expose-Headers: Link to --cors mode.

Closes #1533

Refs https://github.com/simonw/datasette-notebook/issues/2

LL#	metadata.json.1",2aa686c6554bf6b8230eb5b3019574df6cc99225,False,datasette/templates/base.html;datasette/templates/row.html;datasette/templates/table.html;datasette/utils/__init__.py;datasette/views/base.py;datasette/views/table.py;docs/json_api.rst;tests/test_api.py;tests/test_table_html.py
b5e6b1a9e1332fca3effe45d55dd06ee4249f163,"Bump black from 21.12b0 to 22.1.0 (#1616)

Bumps [black](https://github.com/psf/black) from 21.12b0 to 22.1.0.
- [Release notes](https://github.com/psf/black/releases)
- [Changelog](https://github.com/psf/black/blob/main/CHANGES.md)
- [Commits](https://github.com/psf/black/commits/22.1.0)

---
updated-dependencies:
- dependency-name: black
  dependency-type: direct:development
...

Signed-off-by: dependabot[bot] <support@github.com>

Co-authored-by: dependabot[bot] <49699333+dependabot[bot]@users.noreply.github.com>",a9d8824617268c4d214dd3be2174ac452044f737,False,setup.py
1c6b297e3ec288cf1f838796df499a9c21c31664,"Link to datasette.tracer from trace_debug docs, refs #1576",da53e0360da4771ffb56a8e3eb3f7476f3168299,False,docs/settings.rst
d25b55ab5e4d7368d374ea752b2232755869d40d,Fixed rST warnings,1c6b297e3ec288cf1f838796df499a9c21c31664,False,docs/internals.rst
9b83ff2ee4d3cb5bfc5cb09a3ec99819ac214434,"Fixed spelling of ""raise""",8a25ea9bcae7ae4c9a4bd99f90c955828ff5676d,False,docs/plugin_hooks.rst
7d24fd405f3c60e4c852c5d746c91aa2ba23cf5b,"datasette-auth-passwords is now an example of register_commands

Refs https://github.com/simonw/datasette-auth-passwords/issues/19",458f03ad3a454d271f47a643f4530bd8b60ddb76,False,docs/plugin_hooks.rst
5010d1359b9e9db90a5a69a3ca22d12862893e00,"Fix for test failure caused by SQLite 3.37.0+, closes #1647",dd94157f8958bdfe9f45575add934ccf1aba6d63,False,datasette/templates/_table.html;tests/test_internals_database.py
b21839dd1a005f6269c4e9a9f763195fe7aa9c86,"Update pytest requirement from <6.3.0,>=5.2.2 to >=5.2.2,<7.1.0 (#1629)

Updates the requirements on [pytest](https://github.com/pytest-dev/pytest) to permit the latest version.
- [Release notes](https://github.com/pytest-dev/pytest/releases)
- [Changelog](https://github.com/pytest-dev/pytest/blob/main/CHANGELOG.rst)
- [Commits](https://github.com/pytest-dev/pytest/compare/5.2.2...7.0.0)

---
updated-dependencies:
- dependency-name: pytest
  dependency-type: direct:development
...

Signed-off-by: dependabot[bot] <support@github.com>

Co-authored-by: dependabot[bot] <49699333+dependabot[bot]@users.noreply.github.com>",a22ec96c3ac555337eb49121450723a273fb52d1,False,setup.py
73f2d25f70d741c6b53f7312674c91f0aec83e17,"Update asgiref requirement from <3.5.0,>=3.2.10 to >=3.2.10,<3.6.0 (#1610)

Updates the requirements on [asgiref](https://github.com/django/asgiref) to permit the latest version.
- [Release notes](https://github.com/django/asgiref/releases)
- [Changelog](https://github.com/django/asgiref/blob/main/CHANGELOG.txt)
- [Commits](https://github.com/django/asgiref/compare/3.2.10...3.5.0)

---
updated-dependencies:
- dependency-name: asgiref
  dependency-type: direct:production
...

Signed-off-by: dependabot[bot] <support@github.com>

Co-authored-by: dependabot[bot] <49699333+dependabot[bot]@users.noreply.github.com>",b21839dd1a005f6269c4e9a9f763195fe7aa9c86,False,setup.py
d714c67d656c46e012b24ccca53b59409440334f,asyncio_mode = strict to avoid pytest warnings,644d25d1de78a36b105cca479e7b3e4375a6eadc,False,pytest.ini
c85d669de387b40e667fd6942c6cc1c15b4f5964,"Fix bug with percentage redirects, close #1650",020effe47bf89f35182960a9645f2383a42ebd54,False,datasette/utils/__init__.py;tests/test_html.py
bb499942c15c4e2cfa4b6afab8f8debe5948c009,"Fixed tests for urlsafe_components, refs #1650",c85d669de387b40e667fd6942c6cc1c15b4f5964,False,tests/test_utils.py
5a353a32b9c4d75acbe3193fd72f735a8e78516a,"Revert ""Fixed tests for urlsafe_components, refs #1650""

This reverts commit bb499942c15c4e2cfa4b6afab8f8debe5948c009.

Refs #1658",239aed182053903ed69108776b6864d42bfe1eb4,False,tests/test_utils.py
77e718c3ffb30473759a8b1ed347f73cb2ff5cfe,"Revert ""Fix bug with percentage redirects, close #1650""

This reverts commit c85d669de387b40e667fd6942c6cc1c15b4f5964.

Refs #1658",5a353a32b9c4d75acbe3193fd72f735a8e78516a,False,datasette/utils/__init__.py;tests/test_html.py
77a904fea14f743560af9cc668146339bdbbd0a9,"Update pytest requirement from <7.1.0,>=5.2.2 to >=5.2.2,<7.2.0 (#1656)

Updates the requirements on [pytest](https://github.com/pytest-dev/pytest) to permit the latest version.
- [Release notes](https://github.com/pytest-dev/pytest/releases)
- [Changelog](https://github.com/pytest-dev/pytest/blob/main/CHANGELOG.rst)
- [Commits](https://github.com/pytest-dev/pytest/compare/5.2.2...7.1.0)

---
updated-dependencies:
- dependency-name: pytest
  dependency-type: direct:development
...

Signed-off-by: dependabot[bot] <support@github.com>

Co-authored-by: dependabot[bot] <49699333+dependabot[bot]@users.noreply.github.com>",a35393b29cfb5b8abdc6a94e577af1c9a5c13652,False,setup.py
8658c66438ec71edc7e9adc495f4692b937a0f57,"Show error if --setting hash_urls 1 used, refs #1661",d4f60c2388c01ddce1b16f95c16d310e037c9912,False,datasette/app.py;datasette/cli.py;tests/test_cli.py
4e47a2d894b96854348343374c8e97c9d7055cf6,"Fixed bug where tables with a column called n caused 500 errors

Closes #1228",32963018e7edfab1233de7c7076c428d0e5c7813,False,datasette/facets.py;tests/fixtures.py;tests/test_api.py;tests/test_csv.py;tests/test_internals_database.py;tests/test_plugins.py;tests/test_table_api.py
cdbae2b93f441653616dd889644c63e4150ceec1,"Fixed internal links to respect db.route, refs #1668",e10da9af3595c0a4e09c6f370103571aa4ea106e,False,datasette/url_builder.py;datasette/views/table.py;tests/test_routes.py
cb4854a435cc1418665edec2a73664ad74a32017,Fixed typo,5471e3c4914837de957e206d8fb80c9ec383bc2e,False,docs/changelog.rst
0159662ab8ccb363c59647861360e0cb7a6f930d,"Fix for bug running ?sql= against databases with a different route, closes #1682",d7c793d7998388d915f8d270079c68a77a785051,False,datasette/views/database.py;tests/test_routes.py
d431a9055e977aefe48689a2e5866ea8d3558a6c,"Release 0.61.1

Refs #1682

Refs https://github.com/simonw/datasette-hashed-urls/issues/13",0159662ab8ccb363c59647861360e0cb7a6f930d,False,datasette/version.py;docs/changelog.rst
bd8a58ae61b2c986ef04ea721897906e0852e33e,"Fix message_type in documentation, closes #1689",6b99e4a66ba0ed8fca8ee41ceb7206928b60d5d1,False,docs/internals.rst
e73fa72917ca28c152208d62d07a490c81cadf52,"Fixed bug in httpx_mock example, closes #1691",bd8a58ae61b2c986ef04ea721897906e0852e33e,False,docs/testing_plugins.rst
138e4d9a53e3982137294ba383303c3a848cfca4,"Update click requirement from <8.1.0,>=7.1.1 to >=7.1.1,<8.2.0 (#1694)

Updates the requirements on [click](https://github.com/pallets/click) to permit the latest version.
- [Release notes](https://github.com/pallets/click/releases)
- [Changelog](https://github.com/pallets/click/blob/main/CHANGES.rst)
- [Commits](https://github.com/pallets/click/compare/7.1.1...8.1.0)

---
updated-dependencies:
- dependency-name: click
  dependency-type: direct:production
...

Signed-off-by: dependabot[bot] <support@github.com>

Co-authored-by: dependabot[bot] <49699333+dependabot[bot]@users.noreply.github.com>",247e460e08bf823142f7b84058fe44e43626787f,False,setup.py
36573638b0948174ae237d62e6369b7d55220d7f,"Apply Black to code examples in documentation, refs #1718

Uses blacken-docs. This has a deliberate error which I hope will fail CI.",40ef8ebac2d83c34f467fd2d7bf80f0549b6f6c3,False,.github/workflows/test.yml;docs/contributing.rst;docs/spatialite.rst;docs/writing_plugins.rst;setup.py
92b26673d86a663050c9a40a8ffd5b56c25be85f,"Fix blacken-docs errors and warnings, refs #1718",36573638b0948174ae237d62e6369b7d55220d7f,False,docs/authentication.rst;docs/internals.rst;docs/json_api.rst;docs/plugin_hooks.rst
b393e164dc9e962702546d6f1ad9c857b5788dc0,ReST fix,5555bc8aef043f75d2200f66de90c54aeeaa08c3,False,docs/getting_started.rst
7d1e004ff679b3fb4dca36d1d751a1ad16688fe6,Fix test I broke in #1744,b393e164dc9e962702546d6f1ad9c857b5788dc0,False,tests/test_cli.py
9f1eb0d4eac483b953392157bd9fd6cc4df37de7,"Bump black from 22.1.0 to 22.6.0 (#1763)

Bumps [black](https://github.com/psf/black) from 22.1.0 to 22.6.0.
- [Release notes](https://github.com/psf/black/releases)
- [Changelog](https://github.com/psf/black/blob/main/CHANGES.md)
- [Commits](https://github.com/psf/black/compare/22.1.0...22.6.0)

---
updated-dependencies:
- dependency-name: black
  dependency-type: direct:development
  update-type: version-update:semver-minor
...

Signed-off-by: dependabot[bot] <support@github.com>

Co-authored-by: dependabot[bot] <49699333+dependabot[bot]@users.noreply.github.com>",00e59ec461dc0150772b999c7cc15fcb9b507d58,False,setup.py
